month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2020-10,Queens,EXP,X63,Off-Peak,"366,298","5,243,371.2",14.3144958476
2020-10,Queens,EXP,X63,Peak,"425,364","5,059,771.2",11.8951561486
2020-10,Queens,EXP,X64,Off-Peak,"129,132","1,951,581.6",15.113074993
2020-10,Queens,EXP,X64,Peak,"379,595","4,051,720.8",10.6737991807
2020-10,Queens,EXP,X68,Off-Peak,"409,386","6,427,944",15.701426038
2020-10,Queens,EXP,X68,Peak,"1,058,076","13,203,666",12.478939131
2020-10,Queens,LCL/LTD,Q1,Off-Peak,"2,964,585","30,820,982.4",10.3963901861
2020-10,Queens,LCL/LTD,Q1,Peak,"1,537,187","14,212,706.4",9.24591894155
2020-10,Queens,LCL/LTD,Q10,Off-Peak,"9,918,677","113,315,086.8",11.4244154538
2020-10,Queens,LCL/LTD,Q10,Peak,"4,571,000","46,214,420.4",10.110352308
2020-10,Queens,LCL/LTD,Q100,Off-Peak,"2,637,643","31,364,312.4",11.8910377181
2020-10,Queens,LCL/LTD,Q100,Peak,"1,220,106","13,985,769.6",11.46274963
2020-10,Queens,LCL/LTD,Q101,Off-Peak,"2,721,924","25,454,152.8",9.35152957981
2020-10,Queens,LCL/LTD,Q101,Peak,"1,645,095","13,334,061.6",8.105344433
2020-10,Queens,LCL/LTD,Q102,Off-Peak,"2,907,636","25,578,331.2",8.79695092508
2020-10,Queens,LCL/LTD,Q102,Peak,"1,307,985","10,042,304.4",7.67769079921
2020-10,Queens,LCL/LTD,Q103,Off-Peak,"1,010,624","9,342,424.8",9.24421426762
2020-10,Queens,LCL/LTD,Q103,Peak,"781,573","7,001,326.8",8.95799471067
2020-10,Queens,LCL/LTD,Q104,Off-Peak,"1,193,207","7,922,019.6",6.63926678271
2020-10,Queens,LCL/LTD,Q104,Peak,"680,380","4,447,476",6.53675299098
2020-10,Queens,LCL/LTD,Q11,Off-Peak,"2,397,782","29,718,126",12.3940066278
2020-10,Queens,LCL/LTD,Q11,Peak,"1,741,093","19,217,084.4",11.037368136
2020-10,Queens,LCL/LTD,Q110,Off-Peak,"4,701,970","43,779,258",9.31083311888
2020-10,Queens,LCL/LTD,Q110,Peak,"2,595,721","22,212,691.2",8.55742631816
2020-10,Queens,LCL/LTD,Q111,Off-Peak,"8,204,009","71,052,231.6",8.66067206898
2020-10,Queens,LCL/LTD,Q111,Peak,"4,035,938","31,156,066.8",7.71965941994
2020-10,Queens,LCL/LTD,Q112,Off-Peak,"3,412,424","23,709,513.6",6.94799755247
2020-10,Queens,LCL/LTD,Q112,Peak,"2,357,967","15,555,733.2",6.5970953792
2020-10,Queens,LCL/LTD,Q113,Off-Peak,"3,034,278","32,706,993.6",10.7791684216
2020-10,Queens,LCL/LTD,Q113,Peak,"2,059,453","20,636,244",10.0202548929
2020-10,Queens,LCL/LTD,Q114,Off-Peak,"5,553,539","59,259,272.4",10.6705422254
2020-10,Queens,LCL/LTD,Q114,Peak,"2,435,884","22,606,347.6",9.28055178325
2020-10,Queens,LCL/LTD,Q12,Off-Peak,"5,986,029","60,066,392.4",10.0344305716
2020-10,Queens,LCL/LTD,Q12,Peak,"2,509,047","23,050,756.8",9.18705659958
2020-10,Queens,LCL/LTD,Q13,Off-Peak,"4,061,502","39,216,866.4",9.65575454598
2020-10,Queens,LCL/LTD,Q13,Peak,"2,238,390","20,293,228.8",9.06599332556
2020-10,Queens,LCL/LTD,Q15,Off-Peak,"1,221,052","13,697,899.2",11.2181129059
2020-10,Queens,LCL/LTD,Q15,Peak,"691,766","7,313,580",10.5723322626
2020-10,Queens,LCL/LTD,Q15A,Off-Peak,"1,186,605","13,459,500",11.3428647275
2020-10,Queens,LCL/LTD,Q15A,Peak,"801,342","8,363,318.4",10.4366405355
2020-10,Queens,LCL/LTD,Q16,Off-Peak,"2,159,549","24,448,489.2",11.3211088056
2020-10,Queens,LCL/LTD,Q16,Peak,"1,388,954","15,005,858.4",10.80371157
2020-10,Queens,LCL/LTD,Q17,Off-Peak,"9,891,634","91,996,754.4",9.30046081365
2020-10,Queens,LCL/LTD,Q17,Peak,"5,646,297","49,523,558.4",8.77098006003
2020-10,Queens,LCL/LTD,Q18,Off-Peak,"3,961,733","28,122,678",7.09857983867
2020-10,Queens,LCL/LTD,Q18,Peak,"2,435,611","16,230,258",6.66373160574
2020-10,Queens,LCL/LTD,Q19,Off-Peak,"2,400,711","23,944,186.8",9.97378976478
2020-10,Queens,LCL/LTD,Q19,Peak,"1,354,068","12,494,527.2",9.22740010103
2020-10,Queens,LCL/LTD,Q2,Off-Peak,"3,553,976","35,792,776.8",10.0711926023
2020-10,Queens,LCL/LTD,Q2,Peak,"1,739,769","15,950,674.8",9.16827164986
2020-10,Queens,LCL/LTD,Q20A,Off-Peak,"6,198,411","48,146,104.8",7.7674915071
2020-10,Queens,LCL/LTD,Q20A,Peak,"2,690,553","18,544,446",6.8924291772
2020-10,Queens,LCL/LTD,Q20B,Off-Peak,"5,367,893","40,140,453.6",7.47787886234
2020-10,Queens,LCL/LTD,Q20B,Peak,"2,663,289","18,687,459.6",7.01668485846
2020-10,Queens,LCL/LTD,Q21,Off-Peak,"1,403,640","16,546,564.8",11.7883252116
2020-10,Queens,LCL/LTD,Q21,Peak,"610,543","6,758,038.8",11.0688989965
2020-10,Queens,LCL/LTD,Q22,Off-Peak,"6,071,864","67,161,070.8",11.0610301548
2020-10,Queens,LCL/LTD,Q22,Peak,"2,380,987","24,349,255.2",10.2265384901
2020-10,Queens,LCL/LTD,Q23,Off-Peak,"6,744,648","47,734,801.2",7.0774340188
2020-10,Queens,LCL/LTD,Q23,Peak,"4,434,324","27,788,634",6.26671258122
2020-10,Queens,LCL/LTD,Q24,Off-Peak,"8,122,210","66,204,223.2",8.15101101794
2020-10,Queens,LCL/LTD,Q24,Peak,"3,865,118","27,770,792.4",7.1849791908
2020-10,Queens,LCL/LTD,Q25,Off-Peak,"6,145,825","49,280,641.2",8.01855588143
2020-10,Queens,LCL/LTD,Q25,Peak,"4,324,871","32,284,065.6",7.46474648608
2020-10,Queens,LCL/LTD,Q26,Off-Peak,"378,823","4,567,093.2",12.0560082149
2020-10,Queens,LCL/LTD,Q26,Peak,"735,366","7,981,113.6",10.8532534819
2020-10,Queens,LCL/LTD,Q27,Off-Peak,"17,745,929","178,401,110.4",10.0530724765
2020-10,Queens,LCL/LTD,Q27,Peak,"9,446,753","89,420,817.6",9.46577280045
2020-10,Queens,LCL/LTD,Q28,Off-Peak,"5,055,779","54,037,062",10.6881772324
2020-10,Queens,LCL/LTD,Q28,Peak,"2,734,706","27,031,010.4",9.88443013618
2020-10,Queens,LCL/LTD,Q29,Off-Peak,"2,543,956","21,711,708",8.53462402652
2020-10,Queens,LCL/LTD,Q29,Peak,"1,528,166","11,676,474",7.64084137456
2020-10,Queens,LCL/LTD,Q3,Off-Peak,"6,756,396","73,086,098.4",10.8173201216
2020-10,Queens,LCL/LTD,Q3,Peak,"3,124,255","30,561,922.8",9.78214735993
2020-10,Queens,LCL/LTD,Q30,Off-Peak,"7,710,257","81,274,878",10.5411373447
2020-10,Queens,LCL/LTD,Q30,Peak,"3,718,060","35,655,519.6",9.58981823854
2020-10,Queens,LCL/LTD,Q31,Off-Peak,"4,980,572","47,460,664.8",9.52915946201
2020-10,Queens,LCL/LTD,Q31,Peak,"2,973,859","26,856,072",9.03071463711
2020-10,Queens,LCL/LTD,Q32,Off-Peak,"9,310,245","65,475,075.6",7.03258352492
2020-10,Queens,LCL/LTD,Q32,Peak,"4,154,584","25,502,738.4",6.13845776135
2020-10,Queens,LCL/LTD,Q33,Off-Peak,"3,403,902","23,757,210",6.97940481248
2020-10,Queens,LCL/LTD,Q33,Peak,"1,438,396","8,992,260",6.25158857505
2020-10,Queens,LCL/LTD,Q34,Off-Peak,"4,422,159","33,622,473.6",7.60318061834
2020-10,Queens,LCL/LTD,Q34,Peak,"1,881,379","13,711,662",7.28809134151
2020-10,Queens,LCL/LTD,Q35,Off-Peak,"2,778,451","50,879,613.6",18.3122227457
2020-10,Queens,LCL/LTD,Q35,Peak,"1,509,050","25,026,944.4",16.5845693648
2020-10,Queens,LCL/LTD,Q36,Off-Peak,"5,768,488","61,211,070",10.6112849676
2020-10,Queens,LCL/LTD,Q36,Peak,"3,018,888","30,821,374.8",10.2095125092
2020-10,Queens,LCL/LTD,Q37,Off-Peak,"3,520,013","33,146,809.2",9.41667238161
2020-10,Queens,LCL/LTD,Q37,Peak,"2,515,289","22,193,287.2",8.82335477156
2020-10,Queens,LCL/LTD,Q38,Off-Peak,"4,437,811","39,457,249.2",8.89115133565
2020-10,Queens,LCL/LTD,Q38,Peak,"3,030,413","24,294,769.2",8.01698289969
2020-10,Queens,LCL/LTD,Q39,Off-Peak,"5,077,166","46,176,897.6",9.09501434462
2020-10,Queens,LCL/LTD,Q39,Peak,"3,220,559","26,519,770.8",8.23452413075
2020-10,Queens,LCL/LTD,Q4,Off-Peak,"5,327,931","49,427,020.8",9.2769633841
2020-10,Queens,LCL/LTD,Q4,Peak,"3,124,103","26,991,572.4",8.63978313135
2020-10,Queens,LCL/LTD,Q40,Off-Peak,"2,225,031","18,959,439.6",8.5209777302
2020-10,Queens,LCL/LTD,Q40,Peak,"1,194,234","9,171,910.8",7.68016217927
2020-10,Queens,LCL/LTD,Q41,Off-Peak,"3,342,749","30,448,378.8",9.10878405767
2020-10,Queens,LCL/LTD,Q41,Peak,"2,443,616","20,999,012.4",8.59341746003
2020-10,Queens,LCL/LTD,Q42,Off-Peak,"699,689","7,539,588",10.7756274573
2020-10,Queens,LCL/LTD,Q42,Peak,"566,198","5,705,258.4",10.0764368648
2020-10,Queens,LCL/LTD,Q43,Off-Peak,"8,670,982","87,250,237.2",10.0623247978
2020-10,Queens,LCL/LTD,Q43,Peak,"4,273,563","42,221,293.2",9.87964684269
2020-10,Queens,LCL/LTD,Q44-SBS,Off-Peak,"25,970","190,857.6",7.34915671929
2020-10,Queens,LCL/LTD,Q44-SBS,Peak,"5,031","43,635.6",8.67334525939
2020-10,Queens,LCL/LTD,Q46,Off-Peak,"10,917,197","138,824,780.4",12.7161560243
2020-10,Queens,LCL/LTD,Q46,Peak,"6,538,127","79,183,195.2",12.1109906859
2020-10,Queens,LCL/LTD,Q47,Off-Peak,"4,587,761","33,416,931.6",7.28393035295
2020-10,Queens,LCL/LTD,Q47,Peak,"3,455,116","23,001,674.4",6.65727992924
2020-10,Queens,LCL/LTD,Q48,Off-Peak,"2,145,345","32,027,472",14.9288212385
2020-10,Queens,LCL/LTD,Q48,Peak,"1,015,731","13,278,459.6",13.0728112069
2020-10,Queens,LCL/LTD,Q49,Off-Peak,"3,019,259","21,582,370.8",7.14823431842
2020-10,Queens,LCL/LTD,Q49,Peak,"2,004,837","12,774,232.8",6.371706428
2020-10,Queens,LCL/LTD,Q5,Off-Peak,"6,960,755","64,564,938",9.27556536611
2020-10,Queens,LCL/LTD,Q5,Peak,"3,777,175","31,673,602.8",8.38552696129
2020-10,Queens,LCL/LTD,Q50,Off-Peak,"4,027,614","57,513,322.8",14.2797504428
2020-10,Queens,LCL/LTD,Q50,Peak,"2,059,274","27,534,308.4",13.3708813883
2020-10,Queens,LCL/LTD,Q54,Off-Peak,"9,948,089","79,563,283.2",7.99784593805
2020-10,Queens,LCL/LTD,Q54,Peak,"4,424,685","30,485,638.8",6.88990036579
2020-10,Queens,LCL/LTD,Q55,Off-Peak,"4,328,881","39,171,423.6",9.04885664448
2020-10,Queens,LCL/LTD,Q55,Peak,"2,414,047","18,816,570",7.79461626058
2020-10,Queens,LCL/LTD,Q56,Off-Peak,"6,023,173","41,155,603.2",6.83287748833
2020-10,Queens,LCL/LTD,Q56,Peak,"2,666,462","16,352,593.2",6.1326931342
2020-10,Queens,LCL/LTD,Q58,Off-Peak,"21,072,862","169,369,354.8",8.03732092964
2020-10,Queens,LCL/LTD,Q58,Peak,"11,501,998","83,543,486.4",7.26338905641
2020-10,Queens,LCL/LTD,Q59,Off-Peak,"5,856,493","46,896,271.2",8.00756889832
2020-10,Queens,LCL/LTD,Q59,Peak,"3,398,244","23,277,520.8",6.84986740211
2020-10,Queens,LCL/LTD,Q6,Off-Peak,"5,392,711","46,147,424.4",8.5573701984
2020-10,Queens,LCL/LTD,Q6,Peak,"2,287,624","18,181,591.2",7.94780575829
2020-10,Queens,LCL/LTD,Q60,Off-Peak,"10,362,534","83,357,100",8.04408458394
2020-10,Queens,LCL/LTD,Q60,Peak,"4,288,742","31,061,102.4",7.24247399354
2020-10,Queens,LCL/LTD,Q64,Off-Peak,"2,859,535","29,574,291.6",10.3423429334
2020-10,Queens,LCL/LTD,Q64,Peak,"2,147,040","20,116,904.4",9.36959926224
2020-10,Queens,LCL/LTD,Q65,Off-Peak,"10,666,811","93,571,308",8.77219142628
2020-10,Queens,LCL/LTD,Q65,Peak,"6,002,884","48,171,654",8.02475176932
2020-10,Queens,LCL/LTD,Q66,Off-Peak,"10,116,929","84,840,516",8.38599499908
2020-10,Queens,LCL/LTD,Q66,Peak,"4,845,731","36,533,674.8",7.53935263844
2020-10,Queens,LCL/LTD,Q67,Off-Peak,"1,950,034","19,654,286.4",10.0789454953
2020-10,Queens,LCL/LTD,Q67,Peak,"1,444,041","13,306,413.6",9.21470623064
2020-10,Queens,LCL/LTD,Q69,Off-Peak,"5,211,961","40,315,867.2",7.73525880182
2020-10,Queens,LCL/LTD,Q69,Peak,"3,364,797","24,890,493.6",7.39732399904
2020-10,Queens,LCL/LTD,Q7,Off-Peak,"2,306,586","19,685,674.8",8.53455054353
2020-10,Queens,LCL/LTD,Q7,Peak,"1,414,941","12,159,205.2",8.59343619275
2020-10,Queens,LCL/LTD,Q72,Off-Peak,"3,621,562","26,292,358.8",7.25994993321
2020-10,Queens,LCL/LTD,Q72,Peak,"1,744,876","10,262,242.8",5.88135936307
2020-10,Queens,LCL/LTD,Q76,Off-Peak,"5,114,595","53,995,078.8",10.5570585354
2020-10,Queens,LCL/LTD,Q76,Peak,"2,713,637","27,640,562.4",10.1857995008
2020-10,Queens,LCL/LTD,Q77,Off-Peak,"5,014,102","48,010,456.8",9.57508578804
2020-10,Queens,LCL/LTD,Q77,Peak,"2,728,436","24,576,422.4",9.00751287551
2020-10,Queens,LCL/LTD,Q8,Off-Peak,"6,181,275","50,106,110.4",8.10611247679
2020-10,Queens,LCL/LTD,Q8,Peak,"3,551,192","26,490,002.4",7.45946780687
2020-10,Queens,LCL/LTD,Q83,Off-Peak,"5,477,923","52,025,558.4",9.4973146574
2020-10,Queens,LCL/LTD,Q83,Peak,"3,098,117","26,462,700",8.54154313733
2020-10,Queens,LCL/LTD,Q84,Off-Peak,"3,061,928","35,866,767.6",11.7137854319
2020-10,Queens,LCL/LTD,Q84,Peak,"1,690,405","17,575,898.4",10.3974481855
2020-10,Queens,LCL/LTD,Q85,Off-Peak,"7,923,812","81,143,640",10.2404802133
2020-10,Queens,LCL/LTD,Q85,Peak,"4,333,456","41,005,094.4",9.46244623229
2020-10,Queens,LCL/LTD,Q88,Off-Peak,"6,624,576","82,988,938.8",12.5274340275
2020-10,Queens,LCL/LTD,Q88,Peak,"4,046,280","46,359,770.4",11.4573807052
2020-10,Queens,LCL/LTD,Q9,Off-Peak,"2,248,450","19,264,978.8",8.56811527941
2020-10,Queens,LCL/LTD,Q9,Peak,"1,352,452","10,117,227.6",7.48065557964
2020-10,Queens,SBS,Q44-SBS,Off-Peak,"18,837,551","195,384,650.4",10.37208342
2020-10,Queens,SBS,Q44-SBS,Peak,"7,096,002","66,208,561.2",9.3304034018
2020-10,Queens,SBS,Q52-SBS,Off-Peak,"4,090,019","60,680,926.8",14.8363434986
2020-10,Queens,SBS,Q52-SBS,Peak,"2,183,363","31,295,080.8",14.3334300343
2020-10,Queens,SBS,Q53-SBS,Off-Peak,"10,785,306","139,295,430",12.9152969791
2020-10,Queens,SBS,Q53-SBS,Peak,"4,858,125","57,897,406.8",11.9176445234
2020-10,Queens,SBS,Q70-SBS,Off-Peak,"3,911,348","55,444,507.2",14.1752938373
2020-10,Queens,SBS,Q70-SBS,Peak,"1,597,707","19,724,760",12.3456678853
2020-10,Staten Island,EXP,SIM10,Off-Peak,"1,858,026","34,252,966.8",18.4351385826
2020-10,Staten Island,EXP,SIM10,Peak,"1,064,655","17,868,585.6",16.7834515406
2020-10,Staten Island,EXP,SIM11,Off-Peak,"702,602","13,205,685.6",18.7953999562
2020-10,Staten Island,EXP,SIM11,Peak,"592,247","10,123,257.6",17.0929656039
2020-10,Staten Island,EXP,SIM15,Off-Peak,"299,401","5,384,448",17.9840681895
2020-10,Staten Island,EXP,SIM15,Peak,"414,707","7,419,222",17.8902743383
2020-10,Staten Island,EXP,SIM1/SIM1C,Off-Peak,"5,776,994","94,888,148.4",16.4251769
2020-10,Staten Island,EXP,SIM1/SIM1C,Peak,"1,995,027","33,200,110.8",16.6414343265
2020-10,Staten Island,EXP,SIM2,Off-Peak,"593,836","16,209,900",27.2969304657
2020-10,Staten Island,EXP,SIM2,Peak,"566,497","14,943,888",26.3794653811
2020-10,Staten Island,EXP,SIM22,Off-Peak,"294,427","7,811,215.2",26.530227187
2020-10,Staten Island,EXP,SIM22,Peak,"323,762","7,370,172",22.7641662703
2020-10,Staten Island,EXP,SIM25,Off-Peak,"395,001","11,111,076",28.1292351159
2020-10,Staten Island,EXP,SIM25,Peak,"307,718","6,735,340.8",21.8880299495
2020-10,Staten Island,EXP,SIM26,Off-Peak,"282,316","7,291,692",25.8281216793
2020-10,Staten Island,EXP,SIM26,Peak,"279,201","5,958,867.6",21.3425725553
2020-10,Staten Island,EXP,SIM30,Off-Peak,"118,472","2,246,810.4",18.9649064758
2020-10,Staten Island,EXP,SIM30,Peak,"459,993","7,802,665.2",16.9625737783
2020-10,Staten Island,EXP,SIM31,Off-Peak,"504,355","10,302,084",20.4262553162
2020-10,Staten Island,EXP,SIM31,Peak,"354,677","6,260,652",17.6516999975
2020-10,Staten Island,EXP,SIM32,Off-Peak,"100,781","2,206,591.2",21.8949127316
2020-10,Staten Island,EXP,SIM32,Peak,"256,777","5,349,312",20.8325200466
2020-10,Staten Island,EXP,SIM34,Off-Peak,"423,007","8,070,498",19.0788757633
2020-10,Staten Island,EXP,SIM34,Peak,"721,748","13,666,104",18.9347306816
2020-10,Staten Island,EXP,SIM35,Off-Peak,"364,551","6,667,725.6",18.2902408716
2020-10,Staten Island,EXP,SIM35,Peak,"580,425","10,292,518.8",17.7327282595
2020-10,Staten Island,EXP,SIM3/SIM3C,Off-Peak,"2,885,886","42,233,248.8",14.6344134176
2020-10,Staten Island,EXP,SIM3/SIM3C,Peak,"1,164,504","16,469,964",14.1433296923
2020-10,Staten Island,EXP,SIM5/SIM5X,Off-Peak,"611,599","11,900,318.4",19.4577139596
2020-10,Staten Island,EXP,SIM5/SIM5X,Peak,"596,231","11,464,120.8",19.2276496861
2020-10,Staten Island,EXP,SIM6/SIM6X,Off-Peak,"1,705,464","32,153,140.8",18.8530164225
2020-10,Staten Island,EXP,SIM6/SIM6X,Peak,"998,900","17,262,676.8",17.2816866553
2020-10,Staten Island,EXP,SIM7,Off-Peak,"931,036","17,078,947.2",18.344024506
2020-10,Staten Island,EXP,SIM7,Peak,"887,348","15,096,603.6",17.0131713826
2020-10,Staten Island,EXP,SIM8/SIM8X,Off-Peak,"959,779","23,160,196.8",24.1307601021
2020-10,Staten Island,EXP,SIM8/SIM8X,Peak,"546,804","11,026,929.6",20.1661465534
2020-10,Staten Island,EXP,SIM9,Off-Peak,"470,998","9,276,364.8",19.6951256693
2020-10,Staten Island,EXP,SIM9,Peak,"475,836","8,317,184.4",17.4790986811
2020-10,Staten Island,LCL/LTD,S40/S90,Off-Peak,"3,086,692","45,256,730.4",14.6618873538
2020-10,Staten Island,LCL/LTD,S40/S90,Peak,"1,454,927","20,409,976.8",14.0281792832
2020-10,Staten Island,LCL/LTD,S42,Off-Peak,"183,442","2,676,960",14.5929503603
2020-10,Staten Island,LCL/LTD,S42,Peak,"282,718","3,906,378",13.8172242305
2020-10,Staten Island,LCL/LTD,S44/S94,Off-Peak,"5,133,089","60,649,207.2",11.815343003
2020-10,Staten Island,LCL/LTD,S44/S94,Peak,"2,633,033","30,013,401.6",11.3987943182
2020-10,Staten Island,LCL/LTD,S46/S96,Off-Peak,"4,616,647","52,063,372.8",11.277312907
2020-10,Staten Island,LCL/LTD,S46/S96,Peak,"2,348,571","25,028,564.4",10.6569332586
2020-10,Staten Island,LCL/LTD,S48/S98,Off-Peak,"4,143,909","42,566,673.6",10.2721062649
2020-10,Staten Island,LCL/LTD,S48/S98,Peak,"2,141,460","20,734,884",9.68259225015
2020-10,Staten Island,LCL/LTD,S51/S81,Off-Peak,"2,774,020","35,246,671.2",12.7059902957
2020-10,Staten Island,LCL/LTD,S51/S81,Peak,"1,304,493","16,136,391.6",12.3698567949
2020-10,Staten Island,LCL/LTD,S53,Off-Peak,"6,638,424","80,152,786.8",12.0740686042
2020-10,Staten Island,LCL/LTD,S53,Peak,"3,062,778","33,671,606.4",10.9938122841
2020-10,Staten Island,LCL/LTD,S54,Off-Peak,"1,621,978","21,293,773.2",13.1282749828
2020-10,Staten Island,LCL/LTD,S54,Peak,"851,434","10,553,716.8",12.3952259365
2020-10,Staten Island,LCL/LTD,S55/S56,Off-Peak,"1,334,782","20,202,822",15.1356715928
2020-10,Staten Island,LCL/LTD,S55/S56,Peak,"1,080,872","15,815,001.6",14.631706252
2020-10,Staten Island,LCL/LTD,S57,Off-Peak,"2,153,875","28,091,653.2",13.0423785967
2020-10,Staten Island,LCL/LTD,S57,Peak,"1,237,645","15,178,222.8",12.2637935757
2020-10,Staten Island,LCL/LTD,S59,Off-Peak,"3,481,112","45,072,072",12.9476075461
2020-10,Staten Island,LCL/LTD,S59,Peak,"1,888,242","25,596,360",13.5556565313
2020-10,Staten Island,LCL/LTD,S61/S91,Off-Peak,"3,523,237","43,912,173.6",12.4635877745
2020-10,Staten Island,LCL/LTD,S61/S91,Peak,"1,911,500","22,696,207.2",11.8735062516
2020-10,Staten Island,LCL/LTD,S66,Off-Peak,"1,718,346","21,311,496",12.4023310788
2020-10,Staten Island,LCL/LTD,S66,Peak,"957,137","10,880,766",11.3680340432
2020-10,Staten Island,LCL/LTD,S74/S84,Off-Peak,"4,181,101","58,175,661.6",13.9139574959
2020-10,Staten Island,LCL/LTD,S74/S84,Peak,"1,616,327","19,647,849.6",12.1558630153
2020-10,Staten Island,LCL/LTD,S76/S86,Off-Peak,"2,656,972","31,155,681.6",11.7260105112
2020-10,Staten Island,LCL/LTD,S76/S86,Peak,"1,443,862","16,530,742.8",11.4489769798
2020-10,Staten Island,LCL/LTD,S78,Off-Peak,"4,720,518","65,735,157.6",13.9254119145
2020-10,Staten Island,LCL/LTD,S78,Peak,"1,749,527","23,225,011.2",13.2750230205
2020-10,Staten Island,LCL/LTD,S79-SBS,Off-Peak,"13,217","178,171.2",13.4804569872
2020-10,Staten Island,LCL/LTD,S89,Off-Peak,"304,541","5,190,771.6",17.0445739654
2020-10,Staten Island,LCL/LTD,S89,Peak,"897,473","14,443,714.8",16.0937597008
2020-10,Staten Island,LCL/LTD,S93,Off-Peak,"13,318","188,996.4",14.1910497072
2020-10,Staten Island,LCL/LTD,S93,Peak,"14,884","187,567.2",12.6019349637
2020-10,Staten Island,SBS,S79-SBS,Off-Peak,"8,049,899","121,180,946.4",15.0537225871
2020-10,Staten Island,SBS,S79-SBS,Peak,"4,459,346","65,785,514.4",14.7522785628
2020-11,Bronx,EXP,BXM1,Off-Peak,"2,372,603","28,945,260",12.199790694
2020-11,Bronx,EXP,BXM1,Peak,"1,513,488","16,866,064.8",11.1438378104
2020-11,Bronx,EXP,BXM10,Off-Peak,"1,823,121","21,299,259.6",11.6828557183
2020-11,Bronx,EXP,BXM10,Peak,"1,769,901","17,868,574.8",10.0958046806
2020-11,Bronx,EXP,BXM11,Off-Peak,"1,884,344","22,951,238.4",12.1799620451
2020-11,Bronx,EXP,BXM11,Peak,"1,196,553","13,076,805.6",10.9287307792
2020-11,Bronx,EXP,BXM18,Off-Peak,"220,206","2,927,826",13.2958502493
2020-11,Bronx,EXP,BXM18,Peak,"454,366","4,547,948.4",10.0094382062
2020-11,Bronx,EXP,BXM2,Off-Peak,"1,622,824","19,614,765.6",12.0868101532
2020-11,Bronx,EXP,BXM2,Peak,"1,007,298","11,006,971.2",10.9272243169
2020-11,Bronx,EXP,BXM3,Off-Peak,"1,146,439","13,343,320.8",11.6389278453
2020-11,Bronx,EXP,BXM3,Peak,"737,532","8,071,545.6",10.9439937521
2020-11,Bronx,EXP,BXM4,Off-Peak,"1,222,740","13,037,925.6",10.6628764905
2020-11,Bronx,EXP,BXM4,Peak,"549,583","4,935,045.6",8.9796183652
2020-11,Bronx,EXP,BXM6,Off-Peak,"1,076,840","13,913,395.2",12.9205779874
2020-11,Bronx,EXP,BXM6,Peak,"908,797","9,505,972.8",10.4599517824
2020-11,Bronx,EXP,BXM7,Off-Peak,"3,915,715","64,972,954.8",16.5928712381
2020-11,Bronx,EXP,BXM7,Peak,"2,856,611","40,481,521.2",14.1711703834
2020-11,Bronx,EXP,BXM8,Off-Peak,"2,014,952","27,052,542",13.4258989792
2020-11,Bronx,EXP,BXM8,Peak,"1,704,383","19,825,182",11.6318820359
2020-11,Bronx,EXP,BXM9,Off-Peak,"2,255,138","30,062,026.8",13.3304599541
2020-11,Bronx,EXP,BXM9,Peak,"1,432,968","16,973,676",11.8451186628
2020-11,Bronx,LCL/LTD,BX1,Off-Peak,"9,992,761","73,392,735.6",7.34459030892
2020-11,Bronx,LCL/LTD,BX1,Peak,"4,188,105","29,368,861.2",7.01244624956
2020-11,Bronx,LCL/LTD,BX10,Off-Peak,"6,228,260","58,232,865.6",9.34978077344
2020-11,Bronx,LCL/LTD,BX10,Peak,"3,738,412","30,913,250.4",8.26908601834
2020-11,Bronx,LCL/LTD,BX11,Off-Peak,"6,869,449","42,463,238.4",6.18146206486
2020-11,Bronx,LCL/LTD,BX11,Peak,"4,301,491","24,289,858.8",5.64684636095
2020-11,Bronx,LCL/LTD,BX12,Off-Peak,"4,687,941","44,362,364.4",9.46308078536
2020-11,Bronx,LCL/LTD,BX12,Peak,"2,151,479","18,026,157.6",8.37849572317
2020-11,Bronx,LCL/LTD,BX13,Off-Peak,"4,501,084","30,010,726.8",6.66744428675
2020-11,Bronx,LCL/LTD,BX13,Peak,"3,022,011","18,000,741.6",5.9565440364
2020-11,Bronx,LCL/LTD,BX15,Off-Peak,"13,301,956","87,226,189.2",6.55739570932
2020-11,Bronx,LCL/LTD,BX15,Peak,"6,211,880","36,716,302.8",5.91065873777
2020-11,Bronx,LCL/LTD,BX16,Off-Peak,"4,536,896","43,817,749.2",9.65808984821
2020-11,Bronx,LCL/LTD,BX16,Peak,"2,712,846","23,711,000.4",8.74026774834
2020-11,Bronx,LCL/LTD,BX17,Off-Peak,"6,131,294","44,449,660.8",7.24963780892
2020-11,Bronx,LCL/LTD,BX17,Peak,"3,618,268","24,611,374.8",6.80197674689
2020-11,Bronx,LCL/LTD,BX19,Off-Peak,"10,434,616","58,401,838.8",5.59693224935
2020-11,Bronx,LCL/LTD,BX19,Peak,"4,354,626","22,516,729.2",5.1707607496
2020-11,Bronx,LCL/LTD,BX2,Off-Peak,"9,079,749","52,979,392.8",5.83489618491
2020-11,Bronx,LCL/LTD,BX2,Peak,"4,706,393","27,047,008.8",5.74686576323
2020-11,Bronx,LCL/LTD,BX20,Off-Peak,"149,874","1,296,702",8.65194763601
2020-11,Bronx,LCL/LTD,BX20,Peak,"648,178","5,481,727.2",8.45713245436
